"","x"
"39813","ENSG00000206661"
"39814","ENSG00000252505"
"39815","ENSG00000207027"
"39816","ENSG00000221093"
"39817","ENSG00000206649"
"39818","ENSG00000200075"
"39819","ENSG00000206776"
"39820","ENSG00000206853"
"39821","ENSG00000212273"
"39822","ENSG00000212342"
"39823","ENSG00000238854"
"39824","ENSG00000291468"
"39825","ENSG00000276275"
"39826","ENSG00000238966"
"39827","ENSG00000204054"
"39828","ENSG00000200026"
"39829","ENSG00000252724"
"39830","ENSG00000252133"
"39831","ENSG00000278010"
"39832","ENSG00000276094"
"39833","ENSG00000264379"
"39834","ENSG00000200969"
"39835","ENSG00000252582"
"39836","ENSG00000212421"
"39837","ENSG00000239142"
"39838","ENSG00000223027"
"39839","ENSG00000199321"
"39840","ENSG00000200891"
"39841","ENSG00000282931"
"39842","ENSG00000222588"
"39843","ENSG00000212589"
"39844","ENSG00000274458"
"39845","ENSG00000252049"
"39846","ENSG00000238707"
"39847","ENSG00000201980"
"39848","ENSG00000200496"
"39849","ENSG00000278527"
"39850","ENSG00000264997"
"39851","ENSG00000207299"
"39852","ENSG00000285180"
"39853","ENSG00000207407"
"39854","ENSG00000201733"
"39855","ENSG00000252329"
"39856","ENSG00000252992"
"39857","ENSG00000252427"
"39858","ENSG00000252778"
"39859","ENSG00000252119"
"39860","ENSG00000212594"
"39861","ENSG00000201809"
"39862","ENSG00000201945"
"39863","ENSG00000251893"
"39864","ENSG00000199566"
"39865","ENSG00000200112"
"39866","ENSG00000200897"
"39867","ENSG00000201502"
"39868","ENSG00000221148"
"39869","ENSG00000199571"
"39870","ENSG00000201042"
"39871","ENSG00000252459"
"39872","ENSG00000212383"
"39873","ENSG00000212461"
"39874","ENSG00000273499"
"39875","ENSG00000252727"
"39876","ENSG00000252128"
"39877","ENSG00000200072"
"39878","ENSG00000201245"
"39879","ENSG00000199196"
"39880","ENSG00000199282"
"39881","ENSG00000212377"
"39882","ENSG00000201376"
"39883","ENSG00000202275"
"39884","ENSG00000253059"
"39885","ENSG00000251858"
"39886","ENSG00000212270"
"39887","ENSG00000212302"
"39888","ENSG00000252800"
"39889","ENSG00000221060"
"39890","ENSG00000259754"
"39891","ENSG00000206987"
"39892","ENSG00000276367"
"39893","ENSG00000275394"
"39894","ENSG00000282177"
"39895","ENSG00000207430"
"39896","ENSG00000238519"
"39897","ENSG00000275648"
"39898","ENSG00000207432"
"39899","ENSG00000282767"
"39900","ENSG00000200206"
"39901","ENSG00000200991"
"39902","ENSG00000206849"
"39903","ENSG00000273538"
"39904","ENSG00000212604"
"39905","ENSG00000252774"
"39906","ENSG00000212279"
"39907","ENSG00000288341"
"39908","ENSG00000212415"
"39909","ENSG00000252722"
"39910","ENSG00000261709"
"39911","ENSG00000238819"
"39912","ENSG00000261971"
"39913","ENSG00000252526"
"39914","ENSG00000200652"
"39915","ENSG00000201541"
"39916","ENSG00000199474"
"39917","ENSG00000212445"
"39918","ENSG00000212228"
"39919","ENSG00000252138"
"39920","ENSG00000252122"
"39921","ENSG00000238685"
"39922","ENSG00000202389"
"39923","ENSG00000252657"
"39924","ENSG00000212565"
"39925","ENSG00000212206"
"39926","ENSG00000252349"
"39927","ENSG00000207410"
"39928","ENSG00000200063"
"39929","ENSG00000212149"
"39930","ENSG00000251818"
"39931","ENSG00000199713"
"39932","ENSG00000252258"
"39933","ENSG00000199392"
"39934","ENSG00000212626"
"39935","ENSG00000221139"
"39936","ENSG00000252677"
"39937","ENSG00000201542"
"39938","ENSG00000212144"
"39939","ENSG00000199934"
"39940","ENSG00000201944"
"39941","ENSG00000267392"
"39942","ENSG00000201898"
"39943","ENSG00000253042"
"39944","ENSG00000252969"
"39945","ENSG00000252692"
"39946","ENSG00000201619"
"39947","ENSG00000200237"
"39948","ENSG00000253027"
"39949","ENSG00000212338"
"39950","ENSG00000252691"
"39951","ENSG00000252433"
"39952","ENSG00000252920"
"39953","ENSG00000200536"
"39954","ENSG00000252840"
"39955","ENSG00000207502"
"39956","ENSG00000201003"
"39957","ENSG00000252765"
"39958","ENSG00000252404"
"39959","ENSG00000206878"
"39960","ENSG00000207022"
"39961","ENSG00000212266"
"39962","ENSG00000253085"
"39963","ENSG00000212624"
"39964","ENSG00000212187"
"39965","ENSG00000252236"
"39966","ENSG00000212161"
"39967","ENSG00000221083"
"39968","ENSG00000251861"
"39969","ENSG00000253060"
"39970","ENSG00000276642"
"39971","ENSG00000274450"
"39972","ENSG00000238934"
"39973","ENSG00000201151"
"39974","ENSG00000252193"
"39975","ENSG00000212134"
"39976","ENSG00000212224"
"39977","ENSG00000212517"
"39978","ENSG00000238390"
"39979","ENSG00000207098"
"39980","ENSG00000252199"
"39981","ENSG00000207503"
"39982","ENSG00000207147"
"39983","ENSG00000291564"
"39984","ENSG00000221398"
"39985","ENSG00000280623"
"39986","ENSG00000199783"
"39987","ENSG00000199226"
"39988","ENSG00000212611"
"39989","ENSG00000201407"
"39990","ENSG00000252441"
"39991","ENSG00000201666"
"39992","ENSG00000207100"
"39993","ENSG00000202183"
"39994","ENSG00000201660"
"39995","ENSG00000202231"
"39996","ENSG00000252693"
"39997","ENSG00000239182"
"39998","ENSG00000212347"
"39999","ENSG00000252170"
"40000","ENSG00000239008"
"40001","ENSG00000252016"
"40002","ENSG00000251925"
"40003","ENSG00000251796"
"40004","ENSG00000252689"
"40005","ENSG00000201806"
"40006","ENSG00000291599"
"40007","ENSG00000202537"
"40008","ENSG00000212581"
"40009","ENSG00000206901"
"40010","ENSG00000207249"
"40011","ENSG00000263723"
"40012","ENSG00000200377"
"40013","ENSG00000202434"
"40014","ENSG00000202059"
"40015","ENSG00000280636"
"40016","ENSG00000281516"
"40017","ENSG00000251942"
"40018","ENSG00000252923"
"40019","ENSG00000206898"
"40020","ENSG00000206961"
"40021","ENSG00000212181"
"40022","ENSG00000212391"
"40023","ENSG00000212455"
"40024","ENSG00000251704"
"40025","ENSG00000212558"
"40026","ENSG00000212175"
"40027","ENSG00000212378"
"40028","ENSG00000212168"
"40029","ENSG00000221498"
"40030","ENSG00000251805"
"40031","ENSG00000221300"
"40032","ENSG00000201810"
"40033","ENSG00000201398"
"40034","ENSG00000212145"
"40035","ENSG00000207084"
"40036","ENSG00000200355"
"40037","ENSG00000202379"
"40038","ENSG00000202517"
"40039","ENSG00000207130"
"40040","ENSG00000201701"
"40041","ENSG00000201957"
"40042","ENSG00000281863"
"40043","ENSG00000200288"
"40044","ENSG00000212608"
"40045","ENSG00000253092"
"40046","ENSG00000283784"
"40047","ENSG00000284511"
"40048","ENSG00000283742"
"40049","ENSG00000252798"
"40050","ENSG00000292241"
"40051","ENSG00000276709"
"40052","ENSG00000251878"
"40053","ENSG00000259423"
"40054","ENSG00000275174"
"40055","ENSG00000277927"
"40056","ENSG00000275809"
"40057","ENSG00000273624"
"40058","ENSG00000231616"
"40059","ENSG00000287164"
"40060","ENSG00000284926"
"40061","ENSG00000286297"
"40062","ENSG00000287659"
"40063","ENSG00000289643"
"40064","ENSG00000289019"
"40065","ENSG00000287181"
"40066","ENSG00000272795"
"40067","ENSG00000287951"
"40068","ENSG00000248187"
"40069","ENSG00000248335"
"40070","ENSG00000250406"
"40071","ENSG00000287660"
"40072","ENSG00000287775"
"40073","ENSG00000250078"
"40074","ENSG00000251325"
"40075","ENSG00000286891"
"40076","ENSG00000286580"
"40077","ENSG00000286641"
"40078","ENSG00000283432"
"40079","ENSG00000283666"
"40080","ENSG00000283499"
"40081","ENSG00000283313"
"40082","ENSG00000202440"
"40083","ENSG00000199857"
"40084","ENSG00000199894"
"40085","ENSG00000238694"
"40086","ENSG00000278135"
"40087","ENSG00000271817"
"40088","ENSG00000288763"
"40089","ENSG00000286377"
"40090","ENSG00000286543"
"40091","ENSG00000251257"
"40092","ENSG00000286647"
"40093","ENSG00000288846"
"40094","ENSG00000248967"
"40095","ENSG00000248709"
"40096","ENSG00000250244"
"40097","ENSG00000249803"
"40098","ENSG00000286657"
"40099","ENSG00000254135"
"40100","ENSG00000288912"
"40101","ENSG00000248367"
"40102","ENSG00000260763"
"40103","ENSG00000248234"
"40104","ENSG00000223179"
"40105","ENSG00000202082"
"40106","ENSG00000200051"
"40107","ENSG00000238745"
"40108","ENSG00000238326"
"40109","ENSG00000201368"
"40110","ENSG00000221043"
"40111","ENSG00000218776"
"40112","ENSG00000289257"
"40113","ENSG00000225173"
"40114","ENSG00000272793"
"40115","ENSG00000237006"
"40116","ENSG00000273040"
"40117","ENSG00000233826"
"40118","ENSG00000235668"
"40119","ENSG00000272907"
"40120","ENSG00000235460"
"40121","ENSG00000289456"
"40122","ENSG00000289609"
"40123","ENSG00000227885"
"40124","ENSG00000287816"
"40125","ENSG00000272008"
"40126","ENSG00000286871"
"40127","ENSG00000287258"
"40128","ENSG00000287094"
"40129","ENSG00000289312"
"40130","ENSG00000216613"
"40131","ENSG00000273132"
"40132","ENSG00000287591"
"40133","ENSG00000286498"
"40134","ENSG00000200492"
"40135","ENSG00000199851"
"40136","ENSG00000221455"
"40137","ENSG00000221345"
"40138","ENSG00000221332"
"40139","ENSG00000222145"
"40140","ENSG00000276643"
"40141","ENSG00000200706"
"40142","ENSG00000202343"
"40143","ENSG00000238594"
"40144","ENSG00000238628"
"40145","ENSG00000293573"
"40146","ENSG00000260951"
"40147","ENSG00000236494"
"40148","ENSG00000286315"
"40149","ENSG00000286658"
"40150","ENSG00000228735"
"40151","ENSG00000227305"
"40152","ENSG00000287317"
"40153","ENSG00000289108"
"40154","ENSG00000285886"
"40155","ENSG00000226851"
"40156","ENSG00000287636"
"40157","ENSG00000289588"
"40158","ENSG00000287592"
"40159","ENSG00000199231"
"40160","ENSG00000238906"
"40161","ENSG00000238832"
"40162","ENSG00000202233"
"40163","ENSG00000199370"
"40164","ENSG00000277205"
"40165","ENSG00000212422"
"40166","ENSG00000238297"
"40167","ENSG00000284858"
"40168","ENSG00000287747"
"40169","ENSG00000286726"
"40170","ENSG00000253505"
"40171","ENSG00000292307"
"40172","ENSG00000254340"
"40173","ENSG00000285002"
"40174","ENSG00000286346"
"40175","ENSG00000286484"
"40176","ENSG00000253844"
"40177","ENSG00000285758"
"40178","ENSG00000253842"
"40179","ENSG00000253153"
"40180","ENSG00000287826"
"40181","ENSG00000253607"
"40182","ENSG00000286535"
"40183","ENSG00000287201"
"40184","ENSG00000287325"
"40185","ENSG00000253196"
"40186","ENSG00000254007"
"40187","ENSG00000253452"
"40188","ENSG00000238884"
"40189","ENSG00000201316"
"40190","ENSG00000238372"
"40191","ENSG00000238901"
"40192","ENSG00000283555"
"40193","ENSG00000201329"
"40194","ENSG00000221461"
"40195","ENSG00000278374"
"40196","ENSG00000227155"
"40197","ENSG00000286162"
"40198","ENSG00000286685"
"40199","ENSG00000277412"
"40200","ENSG00000293090"
"40201","ENSG00000287769"
"40202","ENSG00000213612"
"40203","ENSG00000285706"
"40204","ENSG00000287955"
"40205","ENSG00000227218"
"40206","ENSG00000286502"
"40207","ENSG00000225460"
"40208","ENSG00000275068"
"40209","ENSG00000252985"
"40210","ENSG00000199411"
"40211","ENSG00000213994"
"40212","ENSG00000228997"
"40213","ENSG00000285852"
"40214","ENSG00000285254"
"40215","ENSG00000289616"
"40216","ENSG00000285551"
"40217","ENSG00000228566"
"40218","ENSG00000286359"
"40219","ENSG00000232110"
"40220","ENSG00000287560"
"40221","ENSG00000234580"
"40222","ENSG00000288657"
"40223","ENSG00000228636"
"40224","ENSG00000287016"
"40225","ENSG00000289400"
"40226","ENSG00000283337"
"40227","ENSG00000201393"
"40228","ENSG00000212411"
"40229","ENSG00000200294"
"40230","ENSG00000251922"
"40231","ENSG00000200545"
"40232","ENSG00000222666"
"40233","ENSG00000291429"
"40234","ENSG00000287935"
"40235","ENSG00000290075"
"40236","ENSG00000254443"
"40237","ENSG00000250041"
"40238","ENSG00000287898"
"40239","ENSG00000254514"
"40240","ENSG00000257002"
"40241","ENSG00000287412"
"40242","ENSG00000255320"
"40243","ENSG00000215841"
"40244","ENSG00000255135"
"40245","ENSG00000289232"
"40246","ENSG00000290078"
"40247","ENSG00000287545"
"40248","ENSG00000244535"
"40249","ENSG00000255167"
"40250","ENSG00000207012"
"40251","ENSG00000283489"
"40252","ENSG00000206913"
"40253","ENSG00000238724"
"40254","ENSG00000239153"
"40255","ENSG00000238387"
"40256","ENSG00000239079"
"40257","ENSG00000212551"
"40258","ENSG00000278356"
"40259","ENSG00000256389"
"40260","ENSG00000255745"
"40261","ENSG00000256625"
"40262","ENSG00000287200"
"40263","ENSG00000257761"
"40264","ENSG00000258035"
"40265","ENSG00000258204"
"40266","ENSG00000257732"
"40267","ENSG00000257883"
"40268","ENSG00000289940"
"40269","ENSG00000286462"
"40270","ENSG00000257787"
"40271","ENSG00000283545"
"40272","ENSG00000272215"
"40273","ENSG00000223294"
"40274","ENSG00000202335"
"40275","ENSG00000221611"
"40276","ENSG00000238440"
"40277","ENSG00000293354"
"40278","ENSG00000285572"
"40279","ENSG00000277047"
"40280","ENSG00000287996"
"40281","ENSG00000253094"
"40282","ENSG00000212553"
"40283","ENSG00000212293"
"40284","ENSG00000200733"
"40285","ENSG00000276183"
"40286","ENSG00000287156"
"40287","ENSG00000286257"
"40288","ENSG00000285518"
"40289","ENSG00000283627"
"40290","ENSG00000187621"
"40291","ENSG00000288034"
"40292","ENSG00000288302"
"40293","ENSG00000258460"
"40294","ENSG00000283290"
"40295","ENSG00000212615"
"40296","ENSG00000201036"
"40297","ENSG00000200150"
"40298","ENSG00000201500"
"40299","ENSG00000201710"
"40300","ENSG00000222185"
"40301","ENSG00000222095"
"40302","ENSG00000252945"
"40303","ENSG00000277754"
"40304","ENSG00000275154"
"40305","ENSG00000274581"
"40306","ENSG00000200693"
"40307","ENSG00000289522"
"40308","ENSG00000285080"
"40309","ENSG00000277749"
"40310","ENSG00000288125"
"40311","ENSG00000286884"
"40312","ENSG00000259948"
"40313","ENSG00000287000"
"40314","ENSG00000283372"
"40315","ENSG00000200677"
"40316","ENSG00000212428"
"40317","ENSG00000207119"
"40318","ENSG00000212511"
"40319","ENSG00000239197"
"40320","ENSG00000260316"
"40321","ENSG00000260817"
"40322","ENSG00000287340"
"40323","ENSG00000286790"
"40324","ENSG00000260592"
"40325","ENSG00000246465"
"40326","ENSG00000261472"
"40327","ENSG00000260788"
"40328","ENSG00000260573"
"40329","ENSG00000238645"
"40330","ENSG00000252040"
"40331","ENSG00000252640"
"40332","ENSG00000287396"
"40333","ENSG00000268674"
"40334","ENSG00000284641"
"40335","ENSG00000283025"
"40336","ENSG00000286743"
"40337","ENSG00000264734"
"40338","ENSG00000265246"
"40339","ENSG00000288961"
"40340","ENSG00000289599"
"40341","ENSG00000284720"
"40342","ENSG00000284650"
"40343","ENSG00000290052"
"40344","ENSG00000265055"
"40345","ENSG00000261978"
"40346","ENSG00000291504"
"40347","ENSG00000287403"
"40348","ENSG00000277613"
"40349","ENSG00000277660"
"40350","ENSG00000212618"
"40351","ENSG00000252274"
"40352","ENSG00000238804"
"40353","ENSG00000239129"
"40354","ENSG00000290039"
"40355","ENSG00000275616"
"40356","ENSG00000273709"
"40357","ENSG00000274432"
"40358","ENSG00000278048"
"40359","ENSG00000276596"
"40360","ENSG00000277903"
"40361","ENSG00000274862"
"40362","ENSG00000274062"
"40363","ENSG00000275219"
"40364","ENSG00000278591"
"40365","ENSG00000274452"
"40366","ENSG00000278774"
"40367","ENSG00000200538"
"40368","ENSG00000221044"
"40369","ENSG00000221496"
"40370","ENSG00000212195"
"40371","ENSG00000291157"
"40372","ENSG00000287797"
"40373","ENSG00000285940"
"40374","ENSG00000289168"
"40375","ENSG00000267015"
"40376","ENSG00000287314"
"40377","ENSG00000199977"
"40378","ENSG00000201816"
"40379","ENSG00000238575"
"40380","ENSG00000199856"
"40381","ENSG00000212539"
"40382","ENSG00000224481"
"40383","ENSG00000233030"
"40384","ENSG00000290105"
"40385","ENSG00000288078"
"40386","ENSG00000223881"
"40387","ENSG00000262375"
"40388","ENSG00000287354"
"40389","ENSG00000287371"
"40390","ENSG00000287259"
"40391","ENSG00000269934"
"40392","ENSG00000227006"
"40393","ENSG00000233332"
"40394","ENSG00000285177"
"40395","ENSG00000233983"
"40396","ENSG00000227048"
"40397","ENSG00000236108"
"40398","ENSG00000286496"
"40399","ENSG00000267122"
"40400","ENSG00000273768"
"40401","ENSG00000275405"
"40402","ENSG00000277918"
"40403","ENSG00000274574"
"40404","ENSG00000270722"
"40405","ENSG00000268536"
"40406","ENSG00000274210"
"40407","ENSG00000275291"
"40408","ENSG00000273990"
"40409","ENSG00000206828"
"40410","ENSG00000273727"
"40411","ENSG00000274428"
"40412","ENSG00000273516"
"40413","ENSG00000273694"
"40414","ENSG00000212610"
"40415","ENSG00000221673"
"40416","ENSG00000221040"
"40417","ENSG00000212538"
"40418","ENSG00000288017"
"40419","ENSG00000283442"
"40420","ENSG00000283575"
"40421","ENSG00000267024"
"40422","ENSG00000179066"
"40423","ENSG00000278757"
"40424","ENSG00000268055"
"40425","ENSG00000283136"
"40426","ENSG00000283414"
"40427","ENSG00000238653"
"40428","ENSG00000273629"
"40429","ENSG00000252429"
"40430","ENSG00000281679"
"40431","ENSG00000202498"
"40432","ENSG00000239137"
"40433","ENSG00000221125"
"40434","ENSG00000252682"
"40435","ENSG00000199959"
"40436","ENSG00000252777"
"40437","ENSG00000238761"
"40438","ENSG00000238316"
"40439","ENSG00000280926"
"40440","ENSG00000273828"
"40441","ENSG00000283072"
"40442","ENSG00000283527"
"40443","ENSG00000277034"
"40444","ENSG00000201811"
"40445","ENSG00000201346"
"40446","ENSG00000212165"
"40447","ENSG00000274385"
"40448","ENSG00000232360"
"40449","ENSG00000273102"
"40450","ENSG00000286153"
"40451","ENSG00000275631"
"40452","ENSG00000212479"
"40453","ENSG00000291536"
"40454","ENSG00000283300"
"40455","ENSG00000264452"
"40456","ENSG00000266692"
"40457","ENSG00000282012"
"40458","ENSG00000224794"
"40459","ENSG00000273145"
"40460","ENSG00000287225"
"40461","ENSG00000285722"
"40462","ENSG00000235154"
"40463","ENSG00000277248"
"40464","ENSG00000276138"
"40465","ENSG00000278188"
"40466","ENSG00000288521"
"40467","ENSG00000275635"
"40468","ENSG00000201209"
"40469","ENSG00000252020"
"40470","ENSG00000252143"
"40471","ENSG00000274625"
"40472","ENSG00000289127"
"40473","ENSG00000223486"
"40474","ENSG00000289132"
"40475","ENSG00000286060"
"40476","ENSG00000283638"
"40477","ENSG00000289575"
"40478","ENSG00000286939"
"40479","ENSG00000228543"
"40480","ENSG00000275268"
"40481","ENSG00000201467"
"40482","ENSG00000200422"
"40483","ENSG00000200620"
"40484","ENSG00000238485"
"40485","ENSG00000238764"
"40486","ENSG00000239080"
"40487","ENSG00000273788"
"40488","ENSG00000201674"
"40489","ENSG00000212321"
"40490","ENSG00000212434"
"40491","ENSG00000278793"
"40492","ENSG00000277890"
"40493","ENSG00000278625"
"40494","ENSG00000224272"
"40495","ENSG00000281624"
"40496","ENSG00000278178"
"40497","ENSG00000284025"
"40498","ENSG00000283820"
"40499","ENSG00000284181"
"40500","ENSG00000283878"
"40501","ENSG00000284298"
"40502","ENSG00000292414"
"40503","ENSG00000288173"
"40504","ENSG00000287345"
"40505","ENSG00000292226"
"40506","ENSG00000292238"
"40507","ENSG00000271254"
"40508","ENSG00000292228"
"40509","ENSG00000239093"
"40510","ENSG00000213774"
"40511","ENSG00000204929"
"40512","ENSG00000284167"
"40513","ENSG00000288898"
"40514","ENSG00000238782"
"40515","ENSG00000272025"
"40516","ENSG00000238503"
"40517","ENSG00000252517"
"40518","ENSG00000206731"
"40519","ENSG00000206647"
"40520","ENSG00000238295"
"40521","ENSG00000239041"
"40522","ENSG00000238371"
"40523","ENSG00000238570"
"40524","ENSG00000238410"
"40525","ENSG00000212182"
"40526","ENSG00000221638"
"40527","ENSG00000276366"
"40528","ENSG00000241537"
"40529","ENSG00000235978"
"40530","ENSG00000287629"
"40531","ENSG00000288063"
"40532","ENSG00000293268"
"40533","ENSG00000279328"
"40534","ENSG00000284731"
"40535","ENSG00000288111"
"40536","ENSG00000289165"
"40537","ENSG00000283418"
"40538","ENSG00000283509"
"40539","ENSG00000275108"
"40540","ENSG00000201410"
"40541","ENSG00000207002"
"40542","ENSG00000238902"
"40543","ENSG00000239096"
"40544","ENSG00000271922"
